DV	461	08/09/1998	18.593333333333334	184.96629999999996	340.1813	0.08767097780955617
DV	462	07/09/1998	16.75	197.27005000000003	339.2174	0.0902352683454474
DV	463	22/07/1997	17.71	208.4443	339.9284	0.24165803462064245
DV	467	22/07/1997	14.98	210.5247	332.7987	0.18267711903818015
DV	468	22/07/1997	11.885	195.5458	329.8498	0.20280607828099662
DV	469	22/07/1997	14.46	188.7379	328.9064	0.03960971595858258
DV	471	07/09/1998	14.905	167.4958	325.0416	0.03148890479789137
DV	473	09/09/1998	28.916666666666668	78.028	352.4385	0.23952298060787164
DV	477	15/06/1998	53.150000000000006	19.3276	231.88785000000001	0.03143066360401165
DV	478	06/10/1997	24.363333333333333	144.4369	233.5543	0.05081624026289185
DV	667	25/10/1998	10.700000000000001	205.60939999999997	244.0542	0.18586314389323647
DV	670	13/06/1998	18.925	88.1407	240.5662	0.08543713979404623
DV	673	13/06/1998	31.133333333333336	81.758	235.78280000000004	0.035712429717778084
DV	675	13/06/1998	32.63333333333333	70.423	234.8691	0.03455267874496896
DV	676	14/06/1998	30.85	60.9541	227.4141	0.04383603627290993
DV	677	14/06/1998	35.85	57.1482	216.5889	0.028846406345476246
DV	678	15/06/1998	44.55	30.6378	204.5993	0.030355594141846666
DV	680	15/06/1998	77.19999999999999	1.0468	278.8962	0.008243472837666977
DV	682	15/06/1998	64.35	4.9535	7.01225	0.011125805997690417
DV	683	15/06/1998	50.699999999999996	19.7431	28.0187	0.021044567952555764
DV	684	15/06/1998	44.7	25.757	35.9971	0.017796311607043983
DV	686	15/06/1998	42.3	32.62355	17.723	0.05641809424360752
DV	687	15/06/1998	42.099999999999994	41.4047	41.8358	0.0075581484924927625
DV	688	15/06/1998	33.9	41.6778	1.2604	0.09855691861670904
DV	690	16/06/1998	28.85	60.2886	357.0676	0.04136023200181278
DV	691	09/09/1998	32.3	66.8647	353.5871	0.05678512007115813
DV	695	05/09/1998	13.0	201.5999	324.3226	0.024476773194918866
DV	700	05/09/1998	15.0	169.2221	312.8308	0.10606601717798214
DV	875	07/09/1998	13.5	154.85485	317.5664	0.11785113019775793
DV	876	04/09/1998	19.95	142.6882	320.428	0.13956054891839756
DV	877	09/09/1998	23.200000000000003	123.7797	320.6073	0.14401204918562227
DV	878	08/09/1998	24.65	107.38374999999999	317.3308	0.08713334068373782
DV	888	14/06/1998	29.85	63.8374	224.9281	0.018654827141856133
EDR	45	20/07/1994	57.72	322.4434	245.621	0.004134590066709243
EDR	49	24/09/1994	55.68	298.33105	249.60295000000002	0.031716939403976324
EDR	59	21/07/1994	60.86	251.1856	259.4532	0.0015685083052939127
EDR	80	24/07/1997	59.12	280.34335	283.10905	0.004844016346085103
EDR	92	24/07/1997	63.385	248.72320000000002	282.07865	0.002133535882336966
EDR	104	24/07/1997	58.974999999999994	237.23595	277.0118	0.03169840699893067
EDR	111	23/07/1999	60.61666666666667	309.98569999999995	277.37730000000005	0.005949839533972506
EDR	115	14/09/1994	59.64	318.10405000000003	266.7061	0.009336797286794239
EDR	116	14/09/1994	60.445	317.4313	265.3263	0.0014476708441034792
EDR	117	14/09/1994	58.125	321.78665	264.11995	0.0031477656710885565
EDR	118	11/09/1994	57.765	331.03650000000005	262.87915	0.030434419366832065
EDR	119	14/09/1994	58.595	336.83825	262.6936	0.0533543110559096
EDR	121	18/08/1994	57.71	342.23836666666665	245.3468	0.010882916278418817
EDR	138	29/07/1994	57.82	231.431	239.3079	0.005051859042870606
EDR	141	29/07/1994	56.349999999999994	219.6284	239.1113	0.0014117038666102528
EDR	142	30/07/1994	56.515	242.6937	239.7887	4.222746857479763E-4
EDR	147	30/07/1994	61.72	232.6247	245.7829	0.002577754792076725
EDR	169	24/07/1999	60.91	253.95686666666666	288.78926666666666	0.007860037687347339
EDR	178	23/07/1997	67.955	191.2346	282.30195000000003	0.0057360402196908475
EDR	195	01/09/1994	67.38	177.96305	285.1286	0.007083660986953493
EDR	203	02/08/1994	64.475	181.2884	273.2508	0.03713750039229082
EDR	235	23/07/1997	74.19	137.20835	289.76099999999997	0.008363474868462008
EDR	242	06/08/1994	74.185	123.3352	285.8565	5.361563178774826E-4
EDR	252	05/08/1994	77.235	130.6112	237.9857	0.0015449507260339797
EDR	263	01/09/1994	82.655	87.9769	291.0582	0.010490468700381183
EDR	266	01/09/1994	72.47999999999999	119.15944999999999	285.7332	0.018658136299934805
EDR	290	05/09/1994	80.51	96.7928	292.7734	0.030668793798521048
EDR	294	24/07/1999	95.65	63.10555	293.37035000000003	0.009148401899826023
EDR	297	24/07/1999	103.93333333333334	39.248200000000004	317.17986666666667	0.03824578236225077
